year,period,periodName,latest,value,footnotes,series_id
2016,M05,May,,191.7,[{}],WPUFD49207
2016,M04,April,,190.3,[{}],WPUFD49207
2016,M03,March,,189.2,[{}],WPUFD49207
2016,M02,February,,188.8,[{}],WPUFD49207
2016,M01,January,,189.9,[{}],WPUFD49207
2015,M12,December,,190.1,[{}],WPUFD49207
2015,M11,November,,191.6,[{}],WPUFD49207
2015,M10,October,,192.4,[{}],WPUFD49207
2015,M09,September,,193.4,[{}],WPUFD49207
2015,M08,August,,196.3,[{}],WPUFD49207
2015,M07,July,,197.4,[{}],WPUFD49207
2015,M06,June,,197.7,[{}],WPUFD49207
2015,M05,May,,196.0,[{}],WPUFD49207
2015,M04,April,,193.1,[{}],WPUFD49207
2015,M03,March,,193.6,[{}],WPUFD49207
2015,M02,February,,192.6,[{}],WPUFD49207
2015,M01,January,,192.2,[{}],WPUFD49207
2014,M12,December,,195.4,[{}],WPUFD49207
2014,M11,November,,198.2,[{}],WPUFD49207
2014,M10,October,,200.4,[{}],WPUFD49207
2014,M09,September,,201.7,[{}],WPUFD49207
2014,M08,August,,202.5,[{}],WPUFD49207
2014,M07,July,,203.0,[{}],WPUFD49207
2014,M06,June,,202.9,[{}],WPUFD49207
2014,M05,May,,201.8,[{}],WPUFD49207
2014,M04,April,,202.1,[{}],WPUFD49207
2014,M03,March,,200.3,[{}],WPUFD49207
2014,M02,February,,198.9,[{}],WPUFD49207
2014,M01,January,,198.1,[{}],WPUFD49207
2013,M12,December,,196.5,[{}],WPUFD49207
2013,M11,November,,196.1,[{}],WPUFD49207
2013,M10,October,,196.9,[{}],WPUFD49207
2013,M09,September,,197.3,[{}],WPUFD49207
2013,M08,August,,197.9,[{}],WPUFD49207
2013,M07,July,,197.3,[{}],WPUFD49207
2013,M06,June,,197.3,[{}],WPUFD49207
2013,M05,May,,196.9,[{}],WPUFD49207
2013,M04,April,,196.0,[{}],WPUFD49207
2013,M03,March,,196.7,[{}],WPUFD49207
2013,M02,February,,196.4,[{}],WPUFD49207
2013,M01,January,,194.9,[{}],WPUFD49207
2012,M12,December,,193.8,[{}],WPUFD49207
2012,M11,November,,194.5,[{}],WPUFD49207
2012,M10,October,,196.4,[{}],WPUFD49207
2012,M09,September,,196.9,[{}],WPUFD49207
2012,M08,August,,195.5,[{}],WPUFD49207
2012,M07,July,,193.3,[{}],WPUFD49207
2012,M06,June,,192.9,[{}],WPUFD49207
2012,M05,May,,193.8,[{}],WPUFD49207
2012,M04,April,,195.0,[{}],WPUFD49207
2012,M03,March,,194.5,[{}],WPUFD49207
2012,M02,February,,193.0,[{}],WPUFD49207
2012,M01,January,,192.1,[{}],WPUFD49207
2024,M11,November,true,257.596,"[{'code': 'P', 'text': 'Preliminary. All indexes are subject to monthly revisions up to four months after original publication.'}]",WPUFD49207
2024,M10,October,,256.558,"[{'code': 'P', 'text': 'Preliminary. All indexes are subject to monthly revisions up to four months after original publication.'}]",WPUFD49207
2024,M09,September,,257.328,"[{'code': 'P', 'text': 'Preliminary. All indexes are subject to monthly revisions up to four months after original publication.'}]",WPUFD49207
2024,M08,August,,259.668,"[{'code': 'P', 'text': 'Preliminary. All indexes are subject to monthly revisions up to four months after original publication.'}]",WPUFD49207
2024,M07,July,,259.819,[{}],WPUFD49207
2024,M06,June,,258.556,[{}],WPUFD49207
2024,M05,May,,258.508,[{}],WPUFD49207
2024,M04,April,,260.028,[{}],WPUFD49207
2024,M03,March,,258.580,[{}],WPUFD49207
2024,M02,February,,256.565,[{}],WPUFD49207
2024,M01,January,,252.386,[{}],WPUFD49207
2023,M12,December,,250.170,[{}],WPUFD49207
2023,M11,November,,252.581,[{}],WPUFD49207
2023,M10,October,,254.465,[{}],WPUFD49207
2023,M09,September,,259.348,[{}],WPUFD49207
2023,M08,August,,258.968,[{}],WPUFD49207
2023,M07,July,,255.145,[{}],WPUFD49207
2023,M06,June,,254.316,[{}],WPUFD49207
2023,M05,May,,252.855,[{}],WPUFD49207
2023,M04,April,,255.140,[{}],WPUFD49207
2023,M03,March,,253.942,[{}],WPUFD49207
2023,M02,February,,253.956,[{}],WPUFD49207
2023,M01,January,,254.522,[{}],WPUFD49207
2022,M12,December,,249.919,[{}],WPUFD49207
2022,M11,November,,255.268,[{}],WPUFD49207
2022,M10,October,,255.481,[{}],WPUFD49207
2022,M09,September,,253.501,[{}],WPUFD49207
2022,M08,August,,253.744,[{}],WPUFD49207
2022,M07,July,,257.709,[{}],WPUFD49207
2022,M06,June,,262.394,[{}],WPUFD49207
2022,M05,May,,255.183,[{}],WPUFD49207
2022,M04,April,,248.781,[{}],WPUFD49207
2022,M03,March,,246.495,[{}],WPUFD49207
2022,M02,February,,238.956,[{}],WPUFD49207
2022,M01,January,,233.941,[{}],WPUFD49207
2021,M12,December,,229.449,[{}],WPUFD49207
2021,M11,November,,230.962,[{}],WPUFD49207
2021,M10,October,,229.686,[{}],WPUFD49207
2021,M09,September,,227.240,[{}],WPUFD49207
2021,M08,August,,224.950,[{}],WPUFD49207
2021,M07,July,,223.455,[{}],WPUFD49207
2021,M06,June,,221.8,[{}],WPUFD49207
2021,M05,May,,218.4,[{}],WPUFD49207
2021,M04,April,,215.1,[{}],WPUFD49207
2021,M03,March,,213.8,[{}],WPUFD49207
2021,M02,February,,210.1,[{}],WPUFD49207
2021,M01,January,,207.6,[{}],WPUFD49207
2020,M12,December,,204.4,[{}],WPUFD49207
2020,M11,November,,203.8,[{}],WPUFD49207
2020,M10,October,,203.8,[{}],WPUFD49207
2020,M09,September,,203.3,[{}],WPUFD49207
2020,M08,August,,203.2,[{}],WPUFD49207
2020,M07,July,,203.3,[{}],WPUFD49207
2020,M06,June,,202.2,[{}],WPUFD49207
2020,M05,May,,200.9,[{}],WPUFD49207
2020,M04,April,,196.1,[{}],WPUFD49207
2020,M03,March,,201.8,[{}],WPUFD49207
2020,M02,February,,205.0,[{}],WPUFD49207
2020,M01,January,,206.8,[{}],WPUFD49207
2019,M12,December,,206.0,[{}],WPUFD49207
2019,M11,November,,206.4,[{}],WPUFD49207
2019,M10,October,,206.3,[{}],WPUFD49207
2019,M09,September,,205.7,[{}],WPUFD49207
2019,M08,August,,206.4,[{}],WPUFD49207
2019,M07,July,,207.4,[{}],WPUFD49207
2019,M06,June,,206.9,[{}],WPUFD49207
2019,M05,May,,207.6,[{}],WPUFD49207
2019,M04,April,,207.1,[{}],WPUFD49207
2019,M03,March,,204.9,[{}],WPUFD49207
2019,M02,February,,202.4,[{}],WPUFD49207
2019,M01,January,,201.8,[{}],WPUFD49207
2018,M12,December,,202.5,[{}],WPUFD49207
2018,M11,November,,204.4,[{}],WPUFD49207
2018,M10,October,,206.7,[{}],WPUFD49207
2018,M09,September,,205.9,[{}],WPUFD49207
2018,M08,August,,205.8,[{}],WPUFD49207
2018,M07,July,,206.0,[{}],WPUFD49207
2018,M06,June,,205.9,[{}],WPUFD49207
2018,M05,May,,205.0,[{}],WPUFD49207
2018,M04,April,,202.8,[{}],WPUFD49207
2018,M03,March,,202.1,[{}],WPUFD49207
2018,M02,February,,201.3,[{}],WPUFD49207
2018,M01,January,,201.0,[{}],WPUFD49207
2017,M12,December,,199.9,[{}],WPUFD49207
2017,M11,November,,200.4,[{}],WPUFD49207
2017,M10,October,,199.4,[{}],WPUFD49207
2017,M09,September,,199.6,[{}],WPUFD49207
2017,M08,August,,198.4,[{}],WPUFD49207
2017,M07,July,,197.6,[{}],WPUFD49207
2017,M06,June,,197.8,[{}],WPUFD49207
2017,M05,May,,197.0,[{}],WPUFD49207
2017,M04,April,,198.0,[{}],WPUFD49207
2017,M03,March,,196.3,[{}],WPUFD49207
2017,M02,February,,196.0,[{}],WPUFD49207
2017,M01,January,,195.4,[{}],WPUFD49207
2016,M12,December,,193.7,[{}],WPUFD49207
2016,M11,November,,192.4,[{}],WPUFD49207
2016,M10,October,,193.7,[{}],WPUFD49207
2016,M09,September,,193.2,[{}],WPUFD49207
2016,M08,August,,192.6,[{}],WPUFD49207
2016,M07,July,,193.5,[{}],WPUFD49207
2016,M06,June,,193.8,[{}],WPUFD49207
2016,M05,May,,191.7,[{}],WPUFD49207
2016,M04,April,,190.3,[{}],WPUFD49207
2016,M03,March,,189.2,[{}],WPUFD49207
2016,M02,February,,188.8,[{}],WPUFD49207
2016,M01,January,,189.9,[{}],WPUFD49207
2015,M12,December,,190.1,[{}],WPUFD49207
2015,M11,November,,191.6,[{}],WPUFD49207
2015,M10,October,,192.4,[{}],WPUFD49207
2015,M09,September,,193.4,[{}],WPUFD49207
2015,M08,August,,196.3,[{}],WPUFD49207
2015,M07,July,,197.4,[{}],WPUFD49207
2015,M06,June,,197.7,[{}],WPUFD49207
2015,M05,May,,196.0,[{}],WPUFD49207
2015,M04,April,,193.1,[{}],WPUFD49207
2015,M03,March,,193.6,[{}],WPUFD49207
2015,M02,February,,192.6,[{}],WPUFD49207
2015,M01,January,,192.2,[{}],WPUFD49207
2014,M12,December,,195.4,[{}],WPUFD49207
2014,M11,November,,198.2,[{}],WPUFD49207
2014,M10,October,,200.4,[{}],WPUFD49207
2014,M09,September,,201.7,[{}],WPUFD49207
2014,M08,August,,202.5,[{}],WPUFD49207
2014,M07,July,,203.0,[{}],WPUFD49207
2014,M06,June,,202.9,[{}],WPUFD49207
2014,M05,May,,201.8,[{}],WPUFD49207
2014,M04,April,,202.1,[{}],WPUFD49207
2014,M03,March,,200.3,[{}],WPUFD49207
2014,M02,February,,198.9,[{}],WPUFD49207
2014,M01,January,,198.1,[{}],WPUFD49207
2013,M12,December,,196.5,[{}],WPUFD49207
2013,M11,November,,196.1,[{}],WPUFD49207
2013,M10,October,,196.9,[{}],WPUFD49207
2013,M09,September,,197.3,[{}],WPUFD49207
2013,M08,August,,197.9,[{}],WPUFD49207
2013,M07,July,,197.3,[{}],WPUFD49207
2013,M06,June,,197.3,[{}],WPUFD49207
2013,M05,May,,196.9,[{}],WPUFD49207
2013,M04,April,,196.0,[{}],WPUFD49207
2013,M03,March,,196.7,[{}],WPUFD49207
2013,M02,February,,196.4,[{}],WPUFD49207
2013,M01,January,,194.9,[{}],WPUFD49207
2012,M12,December,,193.8,[{}],WPUFD49207
2012,M11,November,,194.5,[{}],WPUFD49207
2012,M10,October,,196.4,[{}],WPUFD49207
2012,M09,September,,196.9,[{}],WPUFD49207
2012,M08,August,,195.5,[{}],WPUFD49207
2012,M07,July,,193.3,[{}],WPUFD49207
2012,M06,June,,192.9,[{}],WPUFD49207
2012,M05,May,,193.8,[{}],WPUFD49207
2012,M04,April,,195.0,[{}],WPUFD49207
2012,M03,March,,194.5,[{}],WPUFD49207
2012,M02,February,,193.0,[{}],WPUFD49207
2012,M01,January,,192.1,[{}],WPUFD49207
